,ticker,date,time,title
788,WIT,Feb-22-22,09:18AM,Wipro Ventures Invests in vFunction
789,WIT,Feb-21-22,08:05AM,CORRECTING and REPLACING 62% of Financial Services Leaders Expect Their Cloud Investments to Increase Revenue Over Next Two Years
790,WIT,Feb-18-22,11:40AM,CTSH vs. WIT: Which Stock Is the Better Value Option?
791,WIT,Feb-17-22,11:00AM,Wipro Appoints Jasjit Singh Kang as Head of Digital Operations & Platforms
792,WIT,Feb-15-22,11:10AM,"Retailers and CPG Brands Lead the Way in Cloud Adoption, Driving Outsized Returns and Growth from Investments: Wipro Report"
793,WIT,Feb-08-22,09:22AM,Wipro Joins Intel Foundry Services Accelerator Alliance to Speed up the Chip Design Cycle
794,WIT,Feb-08-22,07:28AM,Wipro Receives Top Score in Human Rights Campaign Foundations 2022 Corporate Equality Index
795,WIT,Jan-27-22,01:06AM,Wipro Appoints Badrinath Srinivasan as Managing Director for Southeast Asia
796,WIT,Jan-25-22,10:00AM,Here's Why Wipro Limited (WIT) Could be Great Choice for a Bottom Fisher
797,WIT,Jan-20-22,09:00AM,"Wipro Certified as Top Employer in Europe by Top Employers Institute, Ranks Fifth"
798,WIT,Jan-19-22,10:00AM,"Wipro Limited (WIT) Loses 9.9% in 4 Weeks, Here's Why a Trend Reversal May be Around the Corner"
799,WIT,Jan-17-22,08:00AM,Mendix to Unveil A New Low-Code Solution Designed to Improve Retail Experience at NRF 2022: Retail's Big Show
800,WIT,Jan-13-22,09:38AM,"Company News for Jan 13, 2022"
801,WIT,Jan-13-22,09:10AM,"Zacks.com featured highlights include: Photronics, Inc., MGIC Investment Corp., Sensus Healthcare, Inc. and Wipro Ltd"
802,WIT,Jan-12-22,11:11PM,"Indian shares end higher as firmer metals offset slide in Wipro, banks"
803,WIT,Jan-12-22,08:57AM,"Wipro Clocks 30% Revenue Growth In Q3, Declares Interim Dividend"
804,WIT,Jan-12-22,08:21AM,"Wipro Limited Announces Results for the Quarter ended December 31, 2021 under IFRS"
805,WIT,Jan-12-22,08:10AM,Buy These 4 Breakout Stocks to Get Explosive Returns
806,WIT,Jan-05-22,06:40AM,"Wipro Limited to Announce Results for the Third Quarter Ended December 31, 2021 on January 12, 2022"
807,WIT,Dec-30-21,12:29PM,"AdvanSix, Orion Group, Wipro, 360 DigiTech and Tokyo Electron highlighted as Zacks Bull and Bear of the Day"
808,WIT,Dec-29-21,08:39AM,3 International Stocks That Crushed the U.S. Market in 2021
809,WIT,Dec-29-21,05:41AM,"The Zacks Analyst Blog Highlights: ASML Holding, Equinor ASA, Sasol, Embraer and Wipro"
810,WIT,Dec-28-21,08:49AM,4 Affordable Breakout Stocks for Stunning Returns
811,WIT,Dec-28-21,07:10AM,5 ADRs That More Than Doubled S&P 500 Returns in 2021
812,WIT,Dec-21-21,03:46PM,M&A wrap: Edgile reportedly fetches $230M in buyout; Carbon capture startup acquired
813,WIT,Dec-20-21,08:05AM,Wipro to Acquire Edgile to Strengthen its Leadership in Strategic Cybersecurity Services
814,WIT,Dec-15-21,10:37AM,"Wipro to Acquire LeanSwift, an Infor Alliance Partner for ERP and E-Commerce Solutions"
815,WIT,Dec-15-21,08:05AM,Wipro Named as a Leader in Data Management Services by Independent Research Firm
816,WIT,Dec-14-21,09:28AM,Oracle (ORCL) Cloud Infrastructure Platform Leveraged by Wipro
817,WIT,Dec-14-21,08:06AM,Wipro Recognized as a Leader in IDC MarketScape: Worldwide Smart Manufacturing Service Providers 2021 Vendor Assessment
818,WIT,Dec-13-21,08:00AM,Wipro Selects Oracle Cloud to Help Speed Digitalization of Air Cargo Processes
819,WIT,Dec-13-21,07:57AM,"Wipro Expands Sports, Entertainment, Retail and Transport Offerings with Launch of Wipro VisionEDGE Solution"
820,WIT,Dec-13-21,07:42AM,"Wipro Expands Sports, Entertainment, Retail and Transport Offerings with Launch of Wipro VisionEDGE Solution"
821,WIT,Dec-06-21,08:24AM,Wipro and Celonis Launch Supply Chain Command Center Solution
822,WIT,Nov-25-21,08:46AM,Telefonica (TEF) Ties Up With Wipro for Network Automation
823,WIT,Nov-23-21,07:46AM,Wipro Selected as Dow Jones Sustainability World Index (DJSI) Member for the 12th Consecutive Year
824,WIT,Nov-17-21,11:40AM,SNX or WIT: Which Is the Better Value Stock Right Now?
825,WIT,Nov-17-21,08:25AM,Ikon Science Announces Strategic Partnership with Wipro
826,WIT,Nov-12-21,05:37AM,15 Best Single-Digit Stocks to Buy Now
827,WIT,Nov-11-21,08:27AM,Wipro Launches an Automotive E-commerce Cloud Solution for Direct-to-Consumer Marketplaces to Launch and Grow Quickly
828,AAPL,Nov-05-22,11:52AM,"Apples AR glasses could be pushed back to 2025 or 2026 amid design issues, says analyst"
829,AAPL,Nov-05-22,11:48AM,Apple and Google stocks just had their worst week in more than two years
830,AAPL,Nov-05-22,08:34AM,"Amazon, Apple, and Other Hot Names Investors Are Watching"
831,AAPL,Nov-05-22,08:33AM,"Market Rally Buckling From Fed, Apple, Tesla, Cloud Stocks; What To Do Now"
832,AAPL,Nov-05-22,07:55AM,Atlassian Cuts Its Full-Year Guidance -- Is This a Sell Signal?
833,AAPL,Nov-05-22,06:15AM,A switch to premium can keep you invested amid the tech wreck in stocks
834,AAPL,Nov-04-22,06:17PM,Weekly Roundup
835,AAPL,Nov-04-22,06:04PM,UPDATE 1-Apple to expand live TV advertising around new soccer deal -Bloomberg News
836,AAPL,Nov-04-22,05:50PM,Apple to expand live TV advertising around new soccer deal -Bloomberg News
837,AAPL,Nov-04-22,04:45PM,PayPal earnings offered some blasts from the past
838,AAPL,Nov-04-22,03:33PM,"Tech Live: Microsoft Talks Activision Blizzard Deal, Mobile Gaming"
839,AAPL,Nov-04-22,01:49PM,"Why Apple's Stock Is Beating Microsoft, Alphabet, and Amazon"
840,AAPL,Nov-04-22,12:31PM,IPO Hopes In Limbo For Apple's Top Chip Designer ARM
841,AAPL,Nov-04-22,11:24AM,8 best VPN services for browsing securely in 2022
842,AAPL,Nov-04-22,10:55AM,"US Labor Market Cools, Barely, Leaving Feds Job Far From Done"
843,AAPL,Nov-04-22,09:30AM,"US Jobs Top Forecasts, Unemployment Up in Mixed Picture for Fed"
844,AAPL,Nov-04-22,09:05AM,"US Jobs Top Forecasts, Wages Pick Up in Resilient Labor Market"
845,AAPL,Nov-04-22,08:22AM,"Dow Jones Futures Rise: Jobs Report Key For Market Rally As Apple, Google Plunge"
846,AAPL,Nov-04-22,07:00AM,Apple Inc. (NASDAQ:AAPL) insiders who sold US$1.4m worth of stock earlier this year are probably glad they did so as market cap slides to US$2.3t
847,AAPL,Nov-04-22,07:00AM,Cathie Wood Has Abandoned Spotify -- Should You Follow Her Lead?
848,AAPL,Nov-04-22,05:30AM,World's largest iPhone plant rushes to tame fear in bid to keep production running under China's zero-Covid policy
849,AAPL,Nov-04-22,01:38AM,Apple Adds New IPhone 14 Maker in India in Shift From China
850,AAPL,Nov-04-22,12:31AM,Apple adds Pegatron as new iPhone 14 supplier in India - Bloomberg News
851,AAPL,Nov-03-22,11:47PM,Apple Adds a New IPhone 14 Supplier in India in Shift From China
852,AAPL,Nov-03-22,09:05PM,Apple Draws PayPal Deeper Into its Financial Tools World
853,AAPL,Nov-03-22,08:40PM,Apples New iPhones Struggle Even With Deepening Discounts in China
854,AAPL,Nov-03-22,08:32PM,"PayPal earnings forecast heads higher, but revenue outlook sends the stock lower yet again"
855,AAPL,Nov-03-22,07:04PM,"Apple reportedly pauses hiring for many roles, joining Amazon in belt-tightening"
856,AAPL,Nov-03-22,06:06PM,Apple Pauses Hiring for Roles Outside R&D in Cost-Cutting Move
857,AAPL,Nov-03-22,05:14PM,"PayPal Beats On Q3 Revenue, EPS; Raises Guidance; Highlights Apple, Amazon Partnerships"
858,AAPL,Nov-03-22,04:52PM,Qualcomms Longer Life With Apple Comes at a Cost
859,AAPL,Nov-03-22,01:52PM,Saudi Arabia to Build Electric Vehicles With Apple Supplier Foxconn
860,AAPL,Nov-03-22,12:03PM,Tim Cook has been an excellent leader for Apple  these numbers prove it
861,AAPL,Nov-03-22,11:35AM,"Apple Can Manage Through iPhone Production Disruptions in China, Analyst Says. Heres Why."
862,AAPL,Nov-03-22,10:39AM,Apple said to join 'hiring freeze' club. Here are the other members.
863,AAPL,Nov-03-22,09:50AM,"Apple is now worth more than Alphabet, Amazon, and Meta combined"
864,AAPL,Nov-03-22,09:05AM,2 Top Growth Stocks I'd Buy Right Now Without Any Hesitation
865,AAPL,Nov-03-22,08:56AM,Shrinking Profit Margins: The Markets New Big Problem
866,AAPL,Nov-03-22,08:10AM,"Zacks Earnings Trends Highlights: Amazon, Alphabet, Microsoft and Apple"
867,AAPL,Nov-03-22,06:02AM,Nasdaq Bulls Remarkable Optimism Holds Firm as the Fed and Earnings Sting
868,AAPL,Nov-03-22,06:01AM,Qualcomm Gives Downbeat Forecast as Phone Market Deteriorates
869,AAPL,Nov-03-22,05:40AM,Apple Stock Is Outperforming in a Down Market. Is It Time to Buy?
870,AAPL,Nov-03-22,01:15AM,Shrinking Profit Margins: The Markets New Big Problem
871,AAPL,Nov-02-22,09:36PM,IPhone Supply Chain Takes Hit From Xis Covid-Zero Enforcers
872,AAPL,Nov-02-22,06:26PM,Apple to Keep Qualcomm Chips in 2023 in Turnabout
873,AAPL,Nov-02-22,06:17PM,Breaking Down the Earnings Picture as Estimates Fade
874,AAPL,Nov-02-22,04:39PM,Chip Maker Qualcomm Sees Smartphone Slump Worsening
875,AAPL,Nov-02-22,02:33PM,Rokos is hiring an iPad butler
876,AAPL,Nov-02-22,01:03PM,"The biggest iPhone factory in the world just got locked down, but some workers managed to escape days ago"
877,AAPL,Nov-02-22,01:01PM,Amazon Sees Record Interest From Retail Investors After Earnings
878,AAPL,Nov-02-22,12:30PM,Stock Market Today: Dow Falls as Powell Sinks Fed Pivot Hopes
879,AAPL,Nov-02-22,11:52AM,Apple and Other Big Tech Stocks Have Been Hammered. They Could Have Further to Fall.
880,AAPL,Nov-02-22,11:08AM,S&P 500 Slumps as Powell Pushes Back Against Fed Pause
881,AAPL,Nov-02-22,10:29AM,"China locks down area around iPhone factory, DuPont cancels Rogers deal, Ohio sues Dollar General"
882,AAPL,Nov-02-22,09:53AM,Is Apple Stock a Buy Now?
883,AAPL,Nov-02-22,09:44AM,Chinese iPhone City Locks Down to Curb Foxconn Covid Crisis
884,AAPL,Nov-02-22,09:07AM,Nasdaq Bear Market: 1 Stock That Could Weather the Storm
885,AAPL,Nov-02-22,09:01AM,"The New Apple TV 4K Is Cheaper, Faster, and Perfect For Your Living Room"
886,AAPL,Nov-02-22,08:30AM,Jony Ive on Life After Apple
887,AAPL,Nov-02-22,07:15AM,Is Now the Right Time to Buy Apple Stock?
888,AAPL,Nov-02-22,07:00AM,"A year on, COP26 pledges ring hollow"
889,AAPL,Nov-02-22,06:00AM,"Apple reseller Redington Q2 profit up as India sales of phones, laptops rise"
890,AAPL,Nov-02-22,05:52AM,Apple Stock Lower As China Officials Order Lockdown Around Key iPhone Factory
891,AAPL,Nov-02-22,03:27AM,China Locks Down Area Around iPhone City in Blow to Apple
892,AAPL,Nov-02-22,02:02AM,UPDATE 3-China imposes fresh lockdown around major Apple iPhone plant
893,AAPL,Nov-02-22,02:02AM,UPDATE 2-Chinese zone housing major Apple iPhone plant imposes fresh lockdown
894,AAPL,Nov-02-22,02:02AM,UPDATE 1-Chinese zone housing major Apple iPhone plant imposes fresh lockdown
895,AAPL,Nov-01-22,08:30PM,Former employee pleads guilty to defrauding Apple out of $17 million
896,AAPL,Nov-01-22,03:00PM,JPMorgan: The S&P 500 could surge 10% in just one day if the Fed does these two things tomorrow  here are 3 top stocks to bet on it
897,AAPL,Nov-01-22,02:55PM,"Apple, Amazon, Meta, Microsoft and Alphabet's Earnings: 4 Things That Stood Out"
898,AAPL,Nov-01-22,11:18AM,Stock Market Today: Dow Slips as Strong Data Cools Fed Pivot Bets
899,AAPL,Nov-01-22,10:42AM,5G Stocks To Buy And Watch As Cloud Computing Plays Bigger Role
900,AAPL,Nov-01-22,10:35AM,Amazon to let Prime members listen to 100 million songs ad-free
901,AAPL,Nov-01-22,10:05AM,Why a Recession Won't Slow Down Meta Platforms
902,AAPL,Nov-01-22,08:31AM,Who is having the most influence over your money in 2022? Meet the MarketWatch 50.
903,AAPL,Nov-01-22,08:03AM,"Workers Flee Foxconns Covid-Hit iPhone Factory, Disrupting Production"
904,AAPL,Nov-01-22,07:50AM,"The Zacks Analyst Blog Highlights Airbnb, Fortinet, Five9, The Trade Desk and ZoomInfo"
905,AAPL,Nov-01-22,05:52AM,"Apple, Bank of America, and Chevron Earnings Show the Warren Buffett Way Still Works"
906,AAPL,Nov-01-22,05:33AM,Saudi Aramco Posts Second-Highest Profit as Oil Prices Surge
907,AAPL,Nov-01-22,03:36AM,"Indias Tata to Add Up to 45,000 Workers at IPhone Parts Plant"
908,AAPL,Nov-01-22,12:06AM,UPDATE 2-Apple supplier Foxconn quadruples bonuses to staff hit by China COVID lockdown
909,AAPL,Nov-01-22,12:06AM,UPDATE 1-Apple supplier Foxconn quadruples bonuses to staff hit by China COVID lockdown
910,AAPL,Oct-31-22,09:48PM,Apple supplier Foxconn quadruples bonuses to staff hit by China COVID lockdown
911,AAPL,Oct-31-22,09:48PM,Apple supplier Foxconn gives pay rise to staff hit by COVID lockdown - media
912,AAPL,Oct-31-22,09:48PM,Apple supplier Foxconn gives bonuses to staff hit by COVID lockdown - media
913,AAPL,Oct-31-22,09:41PM,CORRECTED-Apple supplier Foxconn gives bonuses to staff hit by COVID lockdown - media
914,AAPL,Oct-31-22,09:41PM,Apple supplier Foxconn gives pay rise to staff hit by COVID lockdown - media
915,AAPL,Oct-31-22,08:21PM,10 Trending Stocks to Watch on Monday
916,AAPL,Oct-31-22,06:46PM,Top 12 ESG Companies in 2022
917,AAPL,Oct-31-22,06:10PM,Apples Online Store and Information Systems Chiefs Are Leaving
918,AAPL,Oct-31-22,04:25PM,US STOCKS-Wall Street ends strong month on weaker note; focus on Fed meeting
919,AAPL,Oct-31-22,04:12PM,Bulls on Meta Stock Have One Big Problem: Mark Zuckerberg
920,AAPL,Oct-31-22,04:10PM,Microsoft Struggles to Succeed in the Metaverse With HoloLens
921,AAPL,Oct-31-22,04:00PM,US STOCKS-Wall Street ends strong month on weaker note; focus on Fed meeting
922,AAPL,Oct-31-22,02:49PM,"Apple, more than Meta, holds the key to unlocking a metaverse-type world of AR"
923,AAPL,Oct-31-22,02:43PM,US STOCKS-Wall Street falls after two-week rally; eyes on Fed meeting
924,AAPL,Oct-31-22,02:37PM,Apple's Big Problem Gets Bigger
925,AAPL,Oct-31-22,02:36PM,Apple Provides Further Proof of Dominance in the Business World
926,AAPL,Oct-31-22,02:30PM,"Alphabet (Nasdaq: GOOGL), Microsoft (Nasdaq: MSFT) and Other Tech Giants hit by Slowing Growth and Rising Costs  - Our Takes on Big Tech Earnings"
927,AAPL,Oct-31-22,01:41PM,Apple/China: intricate supply chain makes hanging up hard to do
928,AMZN,Nov-05-22,10:45AM,"Johnson & Johnson's Big Purchase, Amazon's New Moves, and More"
929,AMZN,Nov-05-22,09:53AM,Don't Overlook This $104 Billion Item Buried In Amazon's Latest Report
930,AMZN,Nov-05-22,09:00AM,3 Perks of Buying Glasses and Contacts at Costco
931,AMZN,Nov-05-22,09:00AM,"Amazon stock breaks long-term chart support, closes in on big inflection point"
932,AMZN,Nov-05-22,08:53AM,This 1 Division of Northrop Grumman Is Leading the Charge. Is the Stock a Buy?
933,AMZN,Nov-05-22,08:40AM,2 FAANG Stocks to Buy Like There's No Tomorrow
934,AMZN,Nov-05-22,08:34AM,"Amazon, Apple, and Other Hot Names Investors Are Watching"
935,AMZN,Nov-05-22,07:55AM,Atlassian Cuts Its Full-Year Guidance -- Is This a Sell Signal?
936,AMZN,Nov-05-22,05:52AM,"3 Stocks That Warren Buffett, Cathie Wood, and Wall Street All Like Right Now"
937,AMZN,Nov-05-22,05:06AM,Nasdaq Bear Market: 5 Awe-Inspiring Growth Stocks You'll Regret Not Buying on the Dip
938,AMZN,Nov-04-22,06:47PM,Why Warner Bros. Discovery Stock Tumbled Today
939,AMZN,Nov-04-22,05:41PM,10 Best Slow Growth Stocks to Buy According to Hedge Funds
940,AMZN,Nov-04-22,04:41PM,Tech Earnings Have Sent a Clear Message. The Cloud Isnt Immune.
941,AMZN,Nov-04-22,03:57PM,Why MercadoLibre Stock Was Climbing Today
942,AMZN,Nov-04-22,02:31PM,Amazon Kicked Out of $1 Trillion Club; Alphabet Near the Exit Door
943,AMZN,Nov-04-22,02:17PM,How an Amateur Documentary Got Onto Amazon Prime and Led to Kyrie Irvings Suspension
944,AMZN,Nov-04-22,02:14PM,3 Things We Learned from the Q3 Earnings Season
945,AMZN,Nov-04-22,01:49PM,"Why Apple's Stock Is Beating Microsoft, Alphabet, and Amazon"
946,AMZN,Nov-04-22,01:23PM,"Amazon erases 3.5% gain to turn negative, heads for 8th-straight loss"
947,AMZN,Nov-04-22,11:54AM,Three takeaways from DraftKings's Q3 earnings call
948,AMZN,Nov-04-22,11:28AM,Amazon Leads Tsunami of Terrible Tech News
949,AMZN,Nov-04-22,11:24AM,8 best VPN services for browsing securely in 2022
950,AMZN,Nov-04-22,09:40AM,5 Top Stocks to Buy in November 2022
951,AMZN,Nov-04-22,09:30AM,"US Jobs Top Forecasts, Unemployment Up in Mixed Picture for Fed"
952,AMZN,Nov-04-22,09:15AM,"Down 46%, Is Amazon Stock a Bear Market Buy?"
953,AMZN,Nov-04-22,09:05AM,"US Jobs Top Forecasts, Wages Pick Up in Resilient Labor Market"
954,AMZN,Nov-04-22,09:00AM,"Institutional owners may take dramatic actions as Amazon.com, Inc.'s (NASDAQ:AMZN) recent 20% drop adds to one-year losses"
955,AMZN,Nov-04-22,08:46AM,"Instant Reaction: Coinbase's Cost Cuts, Subscription Growth, and Cash Position"
956,AMZN,Nov-04-22,08:26AM,"Amazon stock on track to snap longest losing streak in 3 years, for now"
957,AMZN,Nov-04-22,08:25AM,Amazon's Jeff Bezos said to be interested in buying the Washington Commanders
958,AMZN,Nov-04-22,08:22AM,"Dow Jones Futures Rise: Jobs Report Key For Market Rally As Apple, Google Plunge"
959,AMZN,Nov-04-22,08:00AM,Is This Forgotten IPO Stock a Buy?
960,AMZN,Nov-04-22,07:20AM,"AMD's Ryzen 7000 CPUs Aren't Selling Well, According to Amazon"
961,AMZN,Nov-04-22,05:20AM,This Trillion-Dollar Growth Stock Is a Once-in-a-Decade Buying Opportunity in a Nasdaq Bear Market
962,AMZN,Nov-04-22,12:45AM,Heres Why Amazon.com (AMZN) Outperformed in the Third Quarter
963,AMZN,Nov-03-22,08:27PM,"Ex-housekeeper sues Jeff Bezos, claims discrimination, unsafe working conditions"
964,AMZN,Nov-03-22,07:17PM,"Layoffs Hit Tech Sector With Force as Amazon, Lyft Warn of Economic Downturn"
965,AMZN,Nov-03-22,07:04PM,"Apple reportedly pauses hiring for many roles, joining Amazon in belt-tightening"
966,AMZN,Nov-03-22,06:56PM,Retailers Expect to Hire Fewer Holiday Workers This Year
967,AMZN,Nov-03-22,06:24PM,Silicon Valley is telling us something about the recession to come with a huge wave of layoffs and hiring freezes this week
968,AMZN,Nov-03-22,05:14PM,"PayPal Beats On Q3 Revenue, EPS; Raises Guidance; Highlights Apple, Amazon Partnerships"
969,AMZN,Nov-03-22,05:13PM,Amazon pauses corporate hiring amid economic concerns
970,AMZN,Nov-03-22,04:37PM,Amazon halts corporate hiring citing 'uncertain' economy
971,AMZN,Nov-03-22,03:34PM,"Amazon, Twitter, and Lyft announce layoffs or hiring freezes amid tech slowdown"
972,AMZN,Nov-03-22,02:56PM,"Amazon Freezes Corporate Hiring, Citing Economic Uncertainty"
973,AMZN,Nov-03-22,02:50PM,Amazon puts corporate hiring on pause
974,AMZN,Nov-03-22,02:32PM,Amazon Pull Brakes On Corporate Recruitment; Plans To Hire 'Meaningful' Number In 2023
975,AMZN,Nov-03-22,02:14PM,Amazon is funneling more money to women fighting climate change. Statistics show better ROI.
976,AMZN,Nov-03-22,02:00PM,How Millions of Americans Can Get Half-Off Amazon Prime Memberships
977,AMZN,Nov-03-22,01:59PM,Equinix Stock Rallies on Higher Cash Flow Outlook
978,AMZN,Nov-03-22,01:01PM,Amazon.com to freeze hiring in corporate workforce
979,AMZN,Nov-03-22,01:00PM,Big Techs capex arms race
980,AMZN,Nov-03-22,12:57PM,Amazon.com to freeze hiring in corporate workforce
981,AMZN,Nov-03-22,12:03PM,Tim Cook has been an excellent leader for Apple  these numbers prove it
982,AMZN,Nov-03-22,11:46AM,South Africa's Takealot to extend reach in towns and townships
983,AMZN,Nov-03-22,10:50AM,"Amazon stock reverses early gain of at least 1% for 4th-straight day, heads for longest losing streak in 3 years"
984,AMZN,Nov-03-22,10:31AM,"Oprah's 'favorite things' are back, and Ayesha Curry has a gift list of her own"
985,AMZN,Nov-03-22,09:50AM,"Apple is now worth more than Alphabet, Amazon, and Meta combined"
986,AMZN,Nov-03-22,09:05AM,2 Top Growth Stocks I'd Buy Right Now Without Any Hesitation
987,AMZN,Nov-03-22,08:57AM,This Metaverse Stock You've Probably Never Heard of Is a Top Buy
988,AMZN,Nov-03-22,08:52AM,"Amazon stock bounces slightly, after suffering worst 6-day selloff in 14 years"
989,AMZN,Nov-03-22,08:10AM,"Zacks Earnings Trends Highlights: Amazon, Alphabet, Microsoft and Apple"
990,AMZN,Nov-03-22,07:08AM,Amazon and USAID Launch Effort to Boost Climate Funding for Women
991,AMZN,Nov-03-22,06:45AM,"Amazon Stock Got Crushed, but This Number Shows Why It's Still a Buy"
992,AMZN,Nov-03-22,06:30AM,Should Investors Buy the Dip on Amazon Stock?
993,AMZN,Nov-03-22,06:18AM,4 Forever Stocks You Can Buy On Sale Right Now
994,AMZN,Nov-03-22,06:02AM,Nasdaq Bulls Remarkable Optimism Holds Firm as the Fed and Earnings Sting
995,AMZN,Nov-03-22,05:20AM,Meta Platforms Just Fired a Warning Shot at Office REITs
996,AMZN,Nov-02-22,07:55PM,Should Investors Buy Amazon Stock After Its Recent Drop?
997,AMZN,Nov-02-22,07:10PM,"Apple now valued at more than Amazon, Alphabet and Meta  combined"
998,AMZN,Nov-02-22,06:17PM,Breaking Down the Earnings Picture as Estimates Fade
999,AMZN,Nov-02-22,05:11PM,Report: Amazon freezing headcount in fast-growing ad business
1000,AMZN,Nov-02-22,01:12PM,Heres Why Baron Funds Invested in Shopify (SHOP)
1001,AMZN,Nov-02-22,01:00PM,4 Growth Stocks Down 5% to 70% to Buy Now
1002,AMZN,Nov-02-22,11:52AM,Apple and Other Big Tech Stocks Have Been Hammered. They Could Have Further to Fall.
1003,AMZN,Nov-02-22,11:28AM,Amazon Is Proving Why It's a Buffett Stock
1004,AMZN,Nov-02-22,11:05AM,15 Biggest E-Commerce Companies In USA
1005,AMZN,Nov-02-22,10:35AM,"Amazon stock reverses early rally to trade lower again, putting it in danger of a 6th-straight loss"
1006,AMZN,Nov-02-22,10:20AM,"Retail stocks on the move: Amazon, Lowes, Bed Bath & Beyond"
1007,AMZN,Nov-02-22,10:15AM,Better Buy: Target vs. Tanger Factory Outlets
1008,AMZN,Nov-02-22,10:00AM,4 Reasons to Do Your Holiday Shopping on Amazon This Year
1009,AMZN,Nov-02-22,10:00AM,These 2 Stocks Could Be the Biggest Winners of the Holiday Season
1010,AMZN,Nov-02-22,09:23AM,Surprise! It Isn't Just Meta Investing Heavily in the Metaverse.
1011,AMZN,Nov-02-22,09:02AM,Amazon Screeches Halt On Profitable Ad Business Hiring As Sales Slowdown Weighs
1012,AMZN,Nov-02-22,08:53AM,The 1 Stat That Makes Alphabet Stock a Screaming Buy
1013,AMZN,Nov-02-22,08:48AM,Lawsuit Alleging Amazon's Alexa Is Spying On You Moves Forward
1014,AMZN,Nov-02-22,08:46AM,Why Etsy Stock Lost 6% in October
1015,AMZN,Nov-02-22,08:06AM,Why Amazon Stock Lost 9% in October
1016,AMZN,Nov-02-22,05:15AM,Amazon Stock Is Down 45%. Here's Why It's a Buy on the Dip.
1017,AMZN,Nov-01-22,07:16PM,Amazon Freezes Hiring Levels in Profitable Advertising Business
1018,AMZN,Nov-01-22,06:11PM,How Low Can These 2 FAANG Stocks Go?
1019,AMZN,Nov-01-22,05:56PM,Here are Seattle's most notable tech layoffs from last month
1020,AMZN,Nov-01-22,04:58PM,Amazon closes below $1 trillion valuation for the first time since 2020
1021,AMZN,Nov-01-22,04:44PM,Amazon Closes Below $1 Trillion in Market Value for First Time Since 2020
1022,AMZN,Nov-01-22,04:44PM,"Paramount set to report Q3 earnings on Wednesday, Amazon Music now free for Prime members"
1023,AMZN,Nov-01-22,04:02PM,10 Best Stocks to Buy Now in November
1024,AMZN,Nov-01-22,03:24PM,Is Walmart Stock A Buy Right Now After Earnings Beat Despite Slashing Profit Outlook?
1025,AMZN,Nov-01-22,03:18PM,"Is Kroger Stock A Buy After Earnings Beat? Here's What Analysis, Charts Show"
1026,AMZN,Nov-01-22,03:00PM,10 of the Best Sam's Club Deals for November 2022
1027,AMZN,Nov-01-22,03:00PM,Amazon Set to Exit Trillion-Dollar Club
1028,GOOG,Nov-05-22,11:48AM,Apple and Google stocks just had their worst week in more than two years
1029,GOOG,Nov-05-22,08:40AM,2 FAANG Stocks to Buy Like There's No Tomorrow
1030,GOOG,Nov-05-22,08:34AM,"Amazon, Apple, and Other Hot Names Investors Are Watching"
1031,GOOG,Nov-05-22,08:33AM,"Market Rally Buckling From Fed, Apple, Tesla, Cloud Stocks; What To Do Now"
1032,GOOG,Nov-05-22,08:00AM,I had to be an overachiever to escape homelessness and land a six-figure tech job. Heres what I think about quiet quitting.
1033,GOOG,Nov-04-22,05:41PM,10 Best Slow Growth Stocks to Buy According to Hedge Funds
1034,GOOG,Nov-04-22,03:33PM,"Tech Live: Microsoft Talks Activision Blizzard Deal, Mobile Gaming"
1035,GOOG,Nov-04-22,03:25PM,Twitter Is Now Filled With Tweets From the Companys Laid Off Staff
1036,GOOG,Nov-04-22,03:00PM,"Cloud video games have a rocky history, but could have a bright future"
1037,GOOG,Nov-04-22,02:48PM,What Midterm Elections Could Mean for Tech
1038,GOOG,Nov-04-22,02:31PM,Amazon Kicked Out of $1 Trillion Club; Alphabet Near the Exit Door
1039,GOOG,Nov-04-22,01:49PM,"Why Apple's Stock Is Beating Microsoft, Alphabet, and Amazon"
1040,GOOG,Nov-04-22,11:08AM,Exclusive-Telcos push EU to make Big Tech pay for network costs
1041,GOOG,Nov-04-22,09:28AM,11 Best Advertising Stocks To Invest In
1042,GOOG,Nov-04-22,08:46AM,"Instant Reaction: Coinbase's Cost Cuts, Subscription Growth, and Cash Position"
1043,GOOG,Nov-04-22,08:22AM,"Dow Jones Futures Rise: Jobs Report Key For Market Rally As Apple, Google Plunge"
1044,GOOG,Nov-04-22,08:19AM,Musk's Twitter Cost Cut Plot Could Impact Google Cloud Services As He Orders To Cut Infra Costs By $1B
1045,GOOG,Nov-04-22,08:00AM,The $5.5 Trillion Big-Cap Tech Stock Wipeout Sinks To A New Low
1046,GOOG,Nov-04-22,07:00AM,"Alphabet (NASDAQ:GOOGL) sheds 9.5% this week, as yearly returns fall more in line with earnings growth"
1047,GOOG,Nov-04-22,06:55AM,Looking for Tech Stocks? These 3 Are Great Buys
1048,GOOG,Nov-04-22,12:57AM,Do You Think Alphabet (GOOG) Failed to Meet Investors Expectations?
1049,GOOG,Nov-04-22,12:48AM,Can Alphabet (GOOG) Retain its Position in the Long Run?
1050,GOOG,Nov-03-22,11:01PM,"Elon Musks Mass Layoffs at Twitter Start Friday, According to Reports"
1051,GOOG,Nov-03-22,06:53PM,10 Best Small-Cap Stocks To Buy Now
